 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC_(ICRF),  dRA*cosD, d(DEC)/dt,  T-O-M, MN_Illu%,
****************************************************************************************
$$SOE
 2018-Jan-30 14:00, ,m,   118.70098,   18.82401,  1599.255,  -149.578, 0.0000,  98.6326,
 2018-Jan-30 15:00, ,m,   119.16185,   18.77417,  1548.913,  -214.968, 0.0000,  98.7115,
 2018-Jan-30 16:00, ,m,   119.61460,   18.70582,  1545.089,  -282.030, 0.0000,  98.7868,
 2018-Jan-30 17:00, ,m,   120.07293,   18.61910,  1587.982,  -346.610, 0.0000,  98.8611,
 2018-Jan-30 18:00, ,m,   120.55009,   18.51527,  1674.390,  -404.794, 0.0000,  98.9364,
 2018-Jan-30 19:00, ,m,   121.05791,   18.39660,  1798.026,  -453.258, 0.0000,  99.0143,
 2018-Jan-30 20:00, ,m,   121.60596,   18.26618,  1950.124,  -489.524, 0.0000,  99.0956,
 2018-Jan-30 21:00, ,m,   122.20097,   18.12762,  2120.227,  -512.116, 0.0000,  99.1804,
 2018-Jan-30 22:00,A,m,   122.84647,   17.98481,  2297.048,  -520.587, 0.0000,  99.2682,
 2018-Jan-30 23:00,C, ,   123.54266,   17.84163,  2469.303,  -515.443, 0.0000,  99.3578,
 2018-Jan-31 00:00,*, ,   124.28657,   17.70169,  2626.422,  -498.005, 0.0000,  99.4473,
 2018-Jan-31 01:00,*, ,   125.07235,   17.56813,  2759.123,  -470.233, 0.0000,  99.5348,
 2018-Jan-31 02:00,*, ,   125.89170,   17.44348,  2859.820,  -434.543, 0.0000,  99.6181,
 2018-Jan-31 03:00,*, ,   126.73444,   17.32955,  2922.898,  -393.645, 0.0000,  99.6954,
 2018-Jan-31 04:00,*, ,   127.58910,   17.22738,  2944.875,  -350.401, 0.0000,  99.7648,
 2018-Jan-31 05:00,*, ,   128.44353,   17.13719,  2924.492,  -307.704, 0.0000,  99.8251,
 2018-Jan-31 06:00,*, ,   129.28557,   17.05843,  2862.734,  -268.378, 0.0000,  99.8757,
 2018-Jan-31 07:00,*, ,   130.10366,   16.98977,  2762.809,  -235.080, 0.0000,  99.9164,
 2018-Jan-31 08:00,*, ,   130.88753,   16.92919,  2630.077,  -210.191, 0.0000,  99.9475,
 2018-Jan-31 09:00,*, ,   131.62872,   16.87404,  2471.888,  -195.706, 0.0000,  99.9699,
 2018-Jan-31 10:00,C,m,   132.32117,   16.82123,  2297.332,  -193.096, 0.0000,  99.9847,
 2018-Jan-31 11:00,A,m,   132.96165,   16.76731,  2116.841,  -203.177, 0.0000,  99.9930,
 2018-Jan-31 12:00, ,m,   133.55009,   16.70874,  1941.642,  -225.983, 0.0000,  99.9962,
 2018-Jan-31 13:00, ,m,   134.08968,   16.64208,  1783.058,  -260.682, 0.0000,  99.9954,
 2018-Jan-31 14:00, ,m,   134.58682,   16.56426,  1651.692,  -305.555, 0.0000,  99.9914,
 2018-Jan-31 15:00, ,m,   135.05075,   16.47281,  1556.558,  -358.064, 0.0000,  99.9848,
 2018-Jan-31 16:00, ,m,   135.49300,   16.36604,  1504.283,  -415.027, 0.0000,  99.9760,
 2018-Jan-31 17:00, ,m,   135.92655,   16.24322,  1498.468,  -472.873, 0.0000,  99.9647,
 2018-Jan-31 18:00, ,m,   136.36493,   16.10464,  1539.332,  -527.974, 0.0000,  99.9507,
 2018-Jan-31 19:00, ,m,   136.82122,   15.95154,  1623.689,  -576.972, 0.0000,  99.9332,
 2018-Jan-31 20:00, ,m,   137.30708,   15.78605,  1745.267,  -617.083, 0.0000,  99.9115,
 2018-Jan-31 21:00, ,m,   137.83197,   15.61092,  1895.306,  -646.307, 0.0000,  99.8843,
 2018-Jan-31 22:00,A,m,   138.40251,   15.42937,  2063.355,  -663.547, 0.0000,  99.8507,
 2018-Jan-31 23:00,C,m,   139.02220,   15.24478,  2238.131,  -668.606, 0.0000,  99.8093,
 2018-Feb-01 00:00,*, ,   139.69125,   15.06046,  2408.351,  -662.109, 0.0000,  99.7590,
 2018-Feb-01 01:00,*, ,   140.40673,   14.87945,  2563.453,  -645.364, 0.0000,  99.6989,
 2018-Feb-01 02:00,*, ,   141.16287,   14.70433,  2694.164,  -620.192, 0.0000,  99.6284,
 2018-Feb-01 03:00,*, ,   141.95149,   14.53715,  2792.915,  -588.769, 0.0000,  99.5471,
 2018-Feb-01 04:00,*, ,   142.76258,   14.37930,  2854.114,  -553.468, 0.0000,  99.4554,
 2018-Feb-01 05:00,*, ,   143.58482,   14.23151,  2874.313,  -516.744, 0.0000,  99.3541,
 2018-Feb-01 06:00,*, ,   144.40626,   14.09381,  2852.285,  -481.024, 0.0000,  99.2446,
 2018-Feb-01 07:00,*, ,   145.21496,   13.96560,  2789.061,  -448.622, 0.0000,  99.1287,
 2018-Feb-01 08:00,*, ,   145.99959,   13.84564,  2687.894,  -421.662, 0.0000,  99.0086,
 2018-Feb-01 09:00,*, ,   146.75007,   13.73215,  2554.190,  -401.991, 0.0000,  98.8867,
 2018-Feb-01 10:00,C, ,   147.45818,   13.62287,  2395.340,  -391.089, 0.0000,  98.7655,
 2018-Feb-01 11:00,A,m,   148.11804,   13.51523,  2220.461,  -389.973, 0.0000,  98.6470,
 2018-Feb-01 12:00, ,m,   148.72659,   13.40642,  2039.997,  -399.099, 0.0000,  98.5331,
 2018-Feb-01 13:00, ,m,   149.28388,   13.29362,  1865.163,  -418.276, 0.0000,  98.4246,
 2018-Feb-01 14:00, ,m,   149.79316,   13.17413,  1707.239,  -446.619, 0.0000,  98.3219,
 2018-Feb-01 15:00, ,m,   150.26083,   13.04564,  1576.754,  -482.556, 0.0000,  98.2242,
 2018-Feb-01 16:00, ,m,   150.69605,   12.90631,  1482.620,  -523.908, 0.0000,  98.1302,
 2018-Feb-01 17:00, ,m,   151.11020,   12.75503,  1431.333,  -568.044, 0.0000,  98.0376,
 2018-Feb-01 18:00, ,m,   151.51604,   12.59142,  1426.357,  -612.110, 0.0000,  97.9438,
 2018-Feb-01 19:00, ,m,   151.92684,   12.41591,  1467.774,  -653.284, 0.0000,  97.8456,
 2018-Feb-01 20:00, ,m,   152.35538,   12.22966,  1552.275,  -689.044, 0.0000,  97.7399,
 2018-Feb-01 21:00, ,m,   152.81303,   12.03450,  1673.493,  -717.383, 0.0000,  97.6237,
 2018-Feb-01 22:00,A,m,   153.30894,   11.83267,  1822.615,  -736.961, 0.0000,  97.4943,
 2018-Feb-01 23:00,C,m,   153.84953,   11.62674,  1989.173,  -747.167, 0.0000,  97.3495,
 2018-Feb-02 00:00,*,m,   154.43807,   11.41929,  2161.909,  -748.094, 0.0000,  97.1876,
 2018-Feb-02 01:00,*, ,   155.07466,   11.21282,  2329.600,  -740.453, 0.0000,  97.0077,
 2018-Feb-02 02:00,*, ,   155.75630,   11.00955,  2481.775,  -725.446, 0.0000,  96.8099,
 2018-Feb-02 03:00,*, ,   156.47722,   10.81131,  2609.273,  -704.625, 0.0000,  96.5947,
 2018-Feb-02 04:00,*, ,   157.22932,   10.61947,  2704.655,  -679.756, 0.0000,  96.3639,
 2018-Feb-02 05:00,*, ,   158.00270,   10.43487,  2762.468,  -652.697, 0.0000,  96.1198,
 2018-Feb-02 06:00,*, ,   158.78622,   10.25787,  2779.412,  -625.302, 0.0000,  95.8655,
 2018-Feb-02 07:00,*, ,   159.56817,   10.08831,  2754.415,  -599.347, 0.0000,  95.6047,
 2018-Feb-02 08:00,*, ,   160.33686,    9.92553,  2688.659,  -576.461, 0.0000,  95.3415,
 2018-Feb-02 09:00,*, ,   161.08125,    9.76849,  2585.549,  -558.072, 0.0000,  95.0800,
 2018-Feb-02 10:00,C, ,   161.79160,    9.61576,  2450.625,  -545.351, 0.0000,  94.8245,
 2018-Feb-02 11:00,A, ,   162.46000,    9.46563,  2291.393,  -539.154, 0.0000,  94.5786,
 2018-Feb-02 12:00, ,m,   163.08092,    9.31623,  2117.051,  -539.964, 0.0000,  94.3451,
 2018-Feb-02 13:00, ,m,   163.65159,    9.16557,  1938.074,  -547.841, 0.0000,  94.1261,
 2018-Feb-02 14:00, ,m,   164.17233,    9.01176,  1765.643,  -562.382, 0.0000,  93.9222,
 2018-Feb-02 15:00, ,m,   164.64659,    8.85305,  1610.933,  -582.711, 0.0000,  93.7326,
 2018-Feb-02 16:00, ,m,   165.08087,    8.68802,  1484.290,  -607.521, 0.0000,  93.5554,
 2018-Feb-02 17:00, ,m,   165.48437,    8.51564,  1394.374,  -635.150, 0.0000,  93.3873,
 2018-Feb-02 18:00, ,m,   165.86834,    8.33539,  1347.379,  -663.716, 0.0000,  93.2240,
 2018-Feb-02 19:00, ,m,   166.24538,    8.14730,  1346.438,  -691.287, 0.0000,  93.0605,
 2018-Feb-02 20:00, ,m,   166.62844,    7.95190,  1391.313,  -716.056, 0.0000,  92.8913,
 2018-Feb-02 21:00, ,m,   167.02994,    7.75019,  1478.415,  -736.514, 0.0000,  92.7114,
 2018-Feb-02 22:00,A,m,   167.46083,    7.54353,  1601.168,  -751.575, 0.0000,  92.5160,
 2018-Feb-02 23:00,C,m,   167.92988,    7.33352,  1750.633,  -760.643, 0.0000,  92.3009,
 2018-Feb-03 00:00,*,m,   168.44307,    7.12185,  1916.310,  -763.623, 0.0000,  92.0632,
 2018-Feb-03 01:00,*,m,   169.00336,    6.91017,  2086.996,  -760.874, 0.0000,  91.8010,
 2018-Feb-03 02:00,*, ,   169.61055,    6.69996,  2251.597,  -753.124, 0.0000,  91.5138,
 2018-Feb-03 03:00,*, ,   170.26143,    6.49250,  2399.827,  -741.369, 0.0000,  91.2023,
 2018-Feb-03 04:00,*, ,   170.95013,    6.28872,  2522.753,  -726.763, 0.0000,  90.8685,
 2018-Feb-03 05:00,*, ,   171.66851,    6.08924,  2613.187,  -710.526, 0.0000,  90.5156,
 2018-Feb-03 06:00,*, ,   172.40671,    5.89435,  2665.945,  -693.861, 0.0000,  90.1478,
 2018-Feb-03 07:00,*, ,   173.15375,    5.70400,  2678.000,  -677.893, 0.0000,  89.7700,
 2018-Feb-03 08:00,*, ,   173.89810,    5.51785,  2648.552,  -663.622, 0.0000,  89.3879,
 2018-Feb-03 09:00,*, ,   174.62835,    5.33531,  2579.049,  -651.884, 0.0000,  89.0074,
 2018-Feb-03 10:00,C, ,   175.33380,    5.15559,  2473.145,  -643.327, 0.0000,  88.6343,
 2018-Feb-03 11:00,A, ,   176.00510,    4.97773,  2336.605,  -638.384, 0.0000,  88.2739,
 2018-Feb-03 12:00, , ,   176.63474,    4.80070,  2177.119,  -637.253, 0.0000,  87.9310,
 2018-Feb-03 13:00, ,m,   177.21763,    4.62344,  2004.003,  -639.886, 0.0000,  87.6088,
 2018-Feb-03 14:00, ,m,   177.75145,    4.44495,  1827.773,  -645.977, 0.0000,  87.3094,
 2018-Feb-03 15:00, ,m,   178.23689,    4.26433,  1659.547,  -654.979, 0.0000,  87.0331,
 2018-Feb-03 16:00, ,m,   178.67776,    4.08089,  1510.324,  -666.132, 0.0000,  86.7784,
 2018-Feb-03 17:00, ,m,   179.08081,    3.89415,  1390.155,  -678.518, 0.0000,  86.5419,
 2018-Feb-03 18:00, ,m,   179.45533,    3.70391,  1307.301,  -691.134, 0.0000,  86.3188,
 2018-Feb-03 19:00, ,m,   179.81261,    3.51025,  1267.485,  -702.990, 0.0000,  86.1032,
 2018-Feb-03 20:00, ,m,   180.16505,    3.31350,  1273.337,  -713.202, 0.0000,  85.8882,
 2018-Feb-03 21:00, ,m,   180.52536,    3.11422,  1324.134,  -721.079, 0.0000,  85.6667,
 2018-Feb-03 22:00,A,m,   180.90556,    2.91312,  1415.875,  -726.183, 0.0000,  85.4318,
 2018-Feb-03 23:00,C,m,   181.31612,    2.71101,  1541.678,  -728.361, 0.0000,  85.1774,
 2018-Feb-04 00:00,*,m,   181.76529,    2.50868,  1692.431,  -727.736, 0.0000,  84.8984,
 2018-Feb-04 01:00,*,m,   182.25856,    2.30686,  1857.597,  -724.668, 0.0000,  84.5915,
 2018-Feb-04 02:00,*, ,   182.79839,    2.10616,  2026.065,  -719.694, 0.0000,  84.2545,
 2018-Feb-04 03:00,*, ,   183.38415,    1.90701,  2186.937,  -713.459, 0.0000,  83.8873,
 2018-Feb-04 04:00,*, ,   184.01233,    1.70968,  2330.203,  -706.645, 0.0000,  83.4913,
 2018-Feb-04 05:00,*, ,   184.67679,    1.51422,  2447.260,  -699.906, 0.0000,  83.0697,
 2018-Feb-04 06:00,*, ,   185.36926,    1.32054,  2531.284,  -693.824, 0.0000,  82.6268,
 2018-Feb-04 07:00,*, ,   186.07985,    1.12839,  2577.466,  -688.866, 0.0000,  82.1684,
 2018-Feb-04 08:00,*, ,   186.79763,    0.93740,  2583.160,  -685.362, 0.0000,  81.7009,
 2018-Feb-04 09:00,*, ,   187.51125,    0.74714,  2547.939,  -683.489, 0.0000,  81.2316,
 2018-Feb-04 10:00,C, ,   188.20954,    0.55716,  2473.608,  -683.266, 0.0000,  80.7675,
 2018-Feb-04 11:00,A, ,   188.88217,    0.36702,  2364.153,  -684.556, 0.0000,  80.3158,
 2018-Feb-04 12:00, , ,   189.52018,    0.17634,  2225.630,  -687.074, 0.0000,  79.8826,
 2018-Feb-04 13:00, , ,   190.11656,   -0.01516,  2065.955,  -690.406, 0.0000,  79.4733,
 2018-Feb-04 14:00, ,m,   190.66672,   -0.20764,  1894.593,  -694.040, 0.0000,  79.0915,
 2018-Feb-04 15:00, ,m,   191.16888,   -0.40109,  1722.089,  -697.405, 0.0000,  78.7390,
 2018-Feb-04 16:00, ,m,   191.62424,   -0.59536,  1559.464,  -699.926, 0.0000,  78.4157,
 2018-Feb-04 17:00, ,m,   192.03706,   -0.79014,  1417.467,  -701.081, 0.0000,  78.1193,
 2018-Feb-04 18:00, ,m,   192.41445,   -0.98500,  1305.754,  -700.466, 0.0000,  77.8456,
 2018-Feb-04 19:00, ,m,   192.76595,   -1.17940,  1232.066,  -697.847, 0.0000,  77.5884,
 2018-Feb-04 20:00, ,m,   193.10292,   -1.37279,  1201.517,  -693.198, 0.0000,  77.3404,
 2018-Feb-04 21:00, ,m,   193.43768,   -1.56463,  1216.103,  -686.720, 0.0000,  77.0933,
 2018-Feb-04 22:00,A,m,   193.78269,   -1.75447,  1274.502,  -678.822, 0.0000,  76.8387,
 2018-Feb-04 23:00,C,m,   194.14955,   -1.94199,  1372.209,  -670.080, 0.0000,  76.5686,
 2018-Feb-05 00:00,*,m,   194.54827,   -2.12707,  1501.979,  -661.178, 0.0000,  76.2758,
 2018-Feb-05 01:00,*,m,   194.98650,   -2.30976,  1654.507,  -652.837, 0.0000,  75.9549,
 2018-Feb-05 02:00,*,m,   195.46915,   -2.49032,  1819.230,  -645.744, 0.0000,  75.6020,
 2018-Feb-05 03:00,*, ,   195.99808,   -2.66918,  1985.167,  -640.488, 0.0000,  75.2151,
 2018-Feb-05 04:00,*, ,   196.57216,   -2.84693,  2141.676,  -637.518, 0.0000,  74.7944,
 2018-Feb-05 05:00,*, ,   197.18741,   -3.02423,  2279.095,  -637.111, 0.0000,  74.3422,
 2018-Feb-05 06:00,*, ,   197.83736,   -3.20182,  2389.229,  -639.357, 0.0000,  73.8623,
 2018-Feb-05 07:00,*, ,   198.51351,   -3.38042,  2465.697,  -644.153, 0.0000,  73.3604,
 2018-Feb-05 08:00,*, ,   199.20584,   -3.56069,  2504.148,  -651.213, 0.0000,  72.8432,
 2018-Feb-05 09:00,*, ,   199.90344,   -3.74321,  2502.389,  -660.073, 0.0000,  72.3185,
 2018-Feb-05 10:00,C, ,   200.59506,   -3.92838,  2460.437,  -670.113, 0.0000,  71.7944,
 2018-Feb-05 11:00,A, ,   201.26979,   -4.11642,  2380.517,  -680.579, 0.0000,  71.2791,
 2018-Feb-05 12:00, , ,   201.91762,   -4.30732,  2266.998,  -690.611, 0.0000,  70.7804,
 2018-Feb-05 13:00, , ,   202.53001,   -4.50083,  2126.265,  -699.291, 0.0000,  70.3052,
 2018-Feb-05 14:00, , ,   203.10048,   -4.69643,  1966.489,  -705.700, 0.0000,  69.8587,
 2018-Feb-05 15:00, ,m,   203.62501,   -4.89338,  1797.281,  -708.984, 0.0000,  69.4448,
 2018-Feb-05 16:00, ,m,   204.10243,   -5.09069,  1629.203,  -708.441, 0.0000,  69.0651,
 2018-Feb-05 17:00, ,m,   204.53453,   -5.28723,  1473.133,  -703.601, 0.0000,  68.7189,
 2018-Feb-05 18:00, ,m,   204.92612,   -5.48179,  1339.511,  -694.304, 0.0000,  68.4031,
 2018-Feb-05 19:00, ,m,   205.28476,   -5.67314,  1237.517,  -680.758, 0.0000,  68.1125,
 2018-Feb-05 20:00, ,m,   205.62033,   -5.86018,  1174.281,  -663.549, 0.0000,  67.8402,
 2018-Feb-05 21:00, ,m,   205.94430,   -6.04204,  1154.222,  -643.624, 0.0000,  67.5777,
 2018-Feb-05 22:00,A,m,   206.26900,   -6.21813,  1178.620,  -622.211, 0.0000,  67.3157,
 2018-Feb-05 23:00,C,m,   206.60665,   -6.38824,  1245.489,  -600.715, 0.0000,  67.0450,
 2018-Feb-06 00:00,*,m,   206.96849,   -6.55255,  1349.779,  -580.579, 0.0000,  66.7567,
 2018-Feb-06 01:00,*,m,   207.36398,   -6.71166,  1483.866,  -563.158, 0.0000,  66.4432,
 2018-Feb-06 02:00,*,m,   207.80019,   -6.86647,  1638.252,  -549.595, 0.0000,  66.0988,
 2018-Feb-06 03:00,*, ,   208.28135,   -7.01820,  1802.375,  -540.745, 0.0000,  65.7196,
 2018-Feb-06 04:00,*, ,   208.80871,   -7.16823,  1965.416,  -537.119, 0.0000,  65.3039,
 2018-Feb-06 05:00,*, ,   209.38053,   -7.31806,  2117.032,  -538.871, 0.0000,  64.8525,
 2018-Feb-06 06:00,*, ,   209.99230,   -7.46914,  2247.958,  -545.814, 0.0000,  64.3682,
 2018-Feb-06 07:00,*, ,   210.63715,   -7.62285,  2350.455,  -557.447, 0.0000,  63.8557,
 2018-Feb-06 08:00,*, ,   211.30626,   -7.78040,  2418.634,  -572.993, 0.0000,  63.3216,
 2018-Feb-06 09:00,*, ,   211.98945,   -7.94272,  2448.646,  -591.444, 0.0000,  62.7734,
 2018-Feb-06 10:00,C, ,   212.67575,   -8.11044,  2438.793,  -611.601, 0.0000,  62.2198,
 2018-Feb-06 11:00,A, ,   213.35400,   -8.28385,  2389.576,  -632.125, 0.0000,  61.6696,
 2018-Feb-06 12:00, , ,   214.01349,   -8.46284,  2303.669,  -651.580, 0.0000,  61.1316,
 2018-Feb-06 13:00, , ,   214.64454,   -8.64690,  2185.851,  -668.499, 0.0000,  60.6138,
 2018-Feb-06 14:00, , ,   215.23906,   -8.83511,  2042.848,  -681.457, 0.0000,  60.1233,
 2018-Feb-06 15:00, , ,   215.79109,   -9.02619,  1883.089,  -689.166, 0.0000,  59.6654,
 2018-Feb-06 16:00, , ,   216.29725,   -9.21851,  1716.322,  -690.578, 0.0000,  59.2435,
 2018-Feb-06 17:00, ,m,   216.75698,   -9.41021,  1553.100,  -684.996, 0.0000,  58.8589,
 2018-Feb-06 18:00, ,m,   217.17276,   -9.59932,  1404.121,  -672.183, 0.0000,  58.5101,
 2018-Feb-06 19:00, ,m,   217.54999,   -9.78386,  1279.466,  -652.438, 0.0000,  58.1935,
 2018-Feb-06 20:00, ,m,   217.89675,   -9.96202,  1187.788,  -626.630, 0.0000,  57.9031,
 2018-Feb-06 21:00, ,m,   218.22329,  -10.13230,  1135.555,  -596.164, 0.0000,  57.6311,
 2018-Feb-06 22:00,A,m,   218.54129,  -10.29367,  1126.445,  -562.892, 0.0000,  57.3682,
 2018-Feb-06 23:00,C,m,   218.86308,  -10.44566,  1160.990,  -528.952, 0.0000,  57.1046,
 2018-Feb-07 00:00,*,m,   219.20069,  -10.58841,  1236.525,  -496.574, 0.0000,  56.8306,
 2018-Feb-07 01:00,*,m,   219.56497,  -10.72267,  1347.454,  -467.877, 0.0000,  56.5370,
 2018-Feb-07 02:00,*,m,   219.96486,  -10.84972,  1485.783,  -444.681, 0.0000,  56.2163,
 2018-Feb-07 03:00,*,m,   220.40681,  -10.97132,  1641.845,  -428.372, 0.0000,  55.8627,
 2018-Feb-07 04:00,*, ,   220.89438,  -11.08950,  1805.098,  -419.817, 0.0000,  55.4727,
 2018-Feb-07 05:00,*, ,   221.42813,  -11.20649,  1964.915,  -419.335, 0.0000,  55.0451,
 2018-Feb-07 06:00,*, ,   222.00567,  -11.32450,  2111.279,  -426.723, 0.0000,  54.5812,
 2018-Feb-07 07:00,*, ,   222.62196,  -11.44564,  2235.341,  -441.305, 0.0000,  54.0847,
 2018-Feb-07 08:00,*, ,   223.26963,  -11.57176,  2329.843,  -462.006, 0.0000,  53.5609,
 2018-Feb-07 09:00,*, ,   223.93955,  -11.70436,  2389.403,  -487.424, 0.0000,  53.0171,
 2018-Feb-07 10:00,C, ,   224.62130,  -11.84450,  2410.689,  -515.904, 0.0000,  52.4614,
 2018-Feb-07 11:00,A, ,   225.30385,  -11.99278,  2392.516,  -545.610, 0.0000,  51.9030,
 2018-Feb-07 12:00, , ,   225.97609,  -12.14926,  2335.872,  -574.591, 0.0000,  51.3511,
 2018-Feb-07 13:00, , ,   226.62751,  -12.31343,  2243.890,  -600.861, 0.0000,  50.8144,
 2018-Feb-07 14:00, , ,   227.24873,  -12.48427,  2121.757,  -622.480, 0.0000,  50.3012,
 2018-Feb-07 15:00, , ,   227.83213,  -12.66022,  1976.542,  -637.662, 0.0000,  49.8181,
 2018-Feb-07 16:00, , ,   228.37230,  -12.83927,  1816.914,  -644.896, 0.0000,  49.3701,
 2018-Feb-07 17:00, , ,   228.86646,  -13.01903,  1652.742,  -643.077, 0.0000,  48.9600,
 2018-Feb-07 18:00, ,m,   229.31476,  -13.19689,  1494.545,  -631.643, 0.0000,  48.5884,
 2018-Feb-07 19:00, ,m,   229.72034,  -13.37020,  1352.812,  -610.683, 0.0000,  48.2533,
 2018-Feb-07 20:00, ,m,   230.08925,  -13.53640,  1237.237,  -581.007, 0.0000,  47.9501,
 2018-Feb-07 21:00, ,m,   230.43012,  -13.69327,  1155.918,  -544.147, 0.0000,  47.6725,
 2018-Feb-07 22:00,A,m,   230.75359,  -13.83914,  1114.647,  -502.267, 0.0000,  47.4118,
 2018-Feb-07 23:00,C,m,   231.07158,  -13.97297,  1116.354,  -458.007, 0.0000,  47.1586,
 2018-Feb-08 00:00,*,m,   231.39642,  -14.09451,  1160.832,  -414.246, 0.0000,  46.9028,
 2018-Feb-08 01:00,*,m,   231.73994,  -14.20434,  1244.754,  -373.845, 0.0000,  46.6346,
 2018-Feb-08 02:00,*,m,   232.11264,  -14.30375,  1362.001,  -339.386, 0.0000,  46.3451,
 2018-Feb-08 03:00,*,m,   232.52293,  -14.39472,  1504.240,  -312.962, 0.0000,  46.0270,
 2018-Feb-08 04:00,*, ,   232.97662,  -14.47970,  1661.659,  -296.030, 0.0000,  45.6750,
 2018-Feb-08 05:00,*, ,   233.47657,  -14.56147,  1823.762,  -289.344, 0.0000,  45.2864,
 2018-Feb-08 06:00,*, ,   234.02266,  -14.64289,  1980.126,  -292.956, 0.0000,  44.8605,
 2018-Feb-08 07:00,*, ,   234.61185,  -14.72674,  2121.067,  -306.274, 0.0000,  44.3995,
 2018-Feb-08 08:00,*, ,   235.23851,  -14.81558,  2238.155,  -328.148, 0.0000,  43.9075,
 2018-Feb-08 09:00,*, ,   235.89482,  -14.91154,  2324.610,  -356.981, 0.0000,  43.3907,
 2018-Feb-08 10:00,C, ,   236.57127,  -15.01630,  2375.550,  -390.825, 0.0000,  42.8565,
 2018-Feb-08 11:00,A, ,   237.25722,  -15.13092,  2388.153,  -427.482, 0.0000,  42.3137,
 2018-Feb-08 12:00, , ,   237.94155,  -15.25586,  2361.734,  -464.598, 0.0000,  41.7712,
 2018-Feb-08 13:00, , ,   238.61320,  -15.39087,  2297.761,  -499.744, 0.0000,  41.2383,
 2018-Feb-08 14:00, , ,   239.26185,  -15.53506,  2199.815,  -530.522, 0.0000,  40.7236,
 2018-Feb-08 15:00, , ,   239.87845,  -15.68689,  2073.478,  -554.664, 0.0000,  40.2346,
 2018-Feb-08 16:00, , ,   240.45581,  -15.84422,  1926.142,  -570.168, 0.0000,  39.7775,
 2018-Feb-08 17:00, , ,   240.98908,  -16.00439,  1766.702,  -575.434, 0.0000,  39.3565,
 2018-Feb-08 18:00, ,m,   241.47613,  -16.16442,  1605.127,  -569.424, 0.0000,  38.9737,
 2018-Feb-08 19:00, ,m,   241.91777,  -16.32109,  1451.882,  -551.802, 0.0000,  38.6289,
 2018-Feb-08 20:00, ,m,   242.31785,  -16.47124,  1317.232,  -523.039, 0.0000,  38.3192,
 2018-Feb-08 21:00, ,m,   242.68307,  -16.61194,  1210.472,  -484.462, 0.0000,  38.0398,
 2018-Feb-08 22:00,A,m,   243.02259,  -16.74077,  1139.148,  -438.216, 0.0000,  37.7835,
 2018-Feb-08 23:00,C,m,   243.34744,  -16.85598,  1108.382,  -387.122, 0.0000,  37.5418,
 2018-Feb-09 00:00,*,m,   243.66977,  -16.95670,  1120.383,  -334.452, 0.0000,  37.3049,
 2018-Feb-09 01:00,*,m,   244.00191,  -17.04298,  1174.234,  -283.642, 0.0000,  37.0632,
 2018-Feb-09 02:00,*,m,   244.35549,  -17.11583,  1265.986,  -237.975, 0.0000,  36.8072,
 2018-Feb-09 03:00,*,m,   244.74063,  -17.17710,  1389.036,  -200.300, 0.0000,  36.5287,
 2018-Feb-09 04:00,*,m,   245.16521,  -17.22933,  1534.744,  -172.807, 0.0000,  36.2211,
 2018-Feb-09 05:00,*, ,   245.63439,  -17.27559,  1693.179,  -156.888, 0.0000,  35.8799,
 2018-Feb-09 06:00,*, ,   246.15038,  -17.31918,  1853.903,  -153.096, 0.0000,  35.5033,
 2018-Feb-09 07:00,*, ,   246.71234,  -17.36346,  2006.701,  -161.174, 0.0000,  35.0914,
 2018-Feb-09 08:00,*, ,   247.31661,  -17.41160,  2142.212,  -180.146, 0.0000,  34.6471,
 2018-Feb-09 09:00,*, ,   247.95698,  -17.46641,  2252.415,  -208.438, 0.0000,  34.1750,
 2018-Feb-09 10:00,C, ,   248.62516,  -17.53019,  2330.982,  -244.004, 0.0000,  33.6817,
 2018-Feb-09 11:00,A, ,   249.31130,  -17.60461,  2373.513,  -284.455, 0.0000,  33.1749,
 2018-Feb-09 12:00, , ,   250.00457,  -17.69067,  2377.671,  -327.170, 0.0000,  32.6630,
 2018-Feb-09 13:00, , ,   250.69373,  -17.78859,  2343.250,  -369.407, 0.0000,  32.1550,
 2018-Feb-09 14:00, , ,   251.36780,  -17.89783,  2272.177,  -408.403, 0.0000,  31.6594,
 2018-Feb-09 15:00, , ,   252.01665,  -18.01711,  2168.457,  -441.486, 0.0000,  31.1841,
 2018-Feb-09 16:00, , ,   252.63156,  -18.14441,  2038.047,  -466.204, 0.0000,  30.7358,
 2018-Feb-09 17:00, , ,   253.20580,  -18.27711,  1888.645,  -480.468, 0.0000,  30.3199,
 2018-Feb-09 18:00, , ,   253.73508,  -18.41206,  1729.355,  -482.712, 0.0000,  29.9394,
 2018-Feb-09 19:00, ,m,   254.21789,  -18.54577,  1570.230,  -472.053, 0.0000,  29.5958,
 2018-Feb-09 20:00, ,m,   254.65573,  -18.67464,  1421.670,  -448.437, 0.0000,  29.2877,
 2018-Feb-09 21:00, ,m,   255.05313,  -18.79518,  1293.715,  -412.733, 0.0000,  29.0120,
 2018-Feb-09 22:00,A,m,   255.41739,  -18.90426,  1195.265,  -366.750, 0.0000,  28.7631,
 2018-Feb-09 23:00,C,m,   255.75820,  -18.99941,  1133.332,  -313.155, 0.0000,  28.5339,
 2018-Feb-10 00:00,*,m,   256.08698,  -19.07896,  1112.395,  -255.289, 0.0000,  28.3160,
